timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734340210551,218,MIT/q/cli?count=3-41,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,511,3,5,https://tlesearch.mit.edu/q/cli?count=3,0,0,161
1734340210759,47,MIT/q/climate%20change?count=3-65,204,No Content,Thread Group For 100 Users 2-1,text,true,,528,524,3,5,https://tlesearch.mit.edu/q/climate%20change?count=3,0,0,0
1734340210769,45,MIT/q/climat?count=3-44,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,514,3,5,https://tlesearch.mit.edu/q/climat?count=3,0,0,0
1734340210438,376,MIT/themes/mit/assets/js/main.js-64,200,OK,Thread Group For 100 Users 2-2,text,true,,374645,573,3,5,https://www.mit.edu/themes/mit/assets/js/main.js?rzw0g3,61,0,0
1734340210814,45,MIT/q/climate?count=3-45,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,515,3,5,https://tlesearch.mit.edu/q/climate?count=3,0,0,0
1734340210814,45,MIT/q/climate%20change?count=3-67,204,No Content,Thread Group For 100 Users 2-2,text,true,,528,524,3,5,https://tlesearch.mit.edu/q/climate%20change?count=3,0,0,0
1734340210806,62,MIT/themes/mit/assets/js/CombinedSearch.68627c63c12e4144b6e6.js-75,200,OK,Thread Group For 100 Users 2-1,text,true,,12341,597,3,5,https://www.mit.edu/themes/mit/assets/js/CombinedSearch.68627c63c12e4144b6e6.js,62,0,0
1734340210859,43,MIT/q/cl?count=3-40,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,510,3,5,https://tlesearch.mit.edu/q/cl?count=3,0,0,0
1734340210859,44,MIT/q/climate%20change?count=3-65,204,No Content,Thread Group For 100 Users 2-2,text,true,,528,524,3,5,https://tlesearch.mit.edu/q/climate%20change?count=3,0,0,0
1734340210868,43,MIT/q/climate%20change-79,204,No Content,Thread Group For 100 Users 2-1,text,true,,528,516,3,5,https://tlesearch.mit.edu/q/climate%20change,0,0,0
1734340210902,45,MIT/q/clim?count=3-42,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,512,3,5,https://tlesearch.mit.edu/q/clim?count=3,0,0,0
1734340210911,43,MIT/q/climate%20change-83,200,OK,Thread Group For 100 Users 2-1,text,true,,2977,636,3,5,https://tlesearch.mit.edu/q/climate%20change,43,0,0
1734340210903,55,MIT/themes/mit/assets/js/CombinedSearch.68627c63c12e4144b6e6.js-75,200,OK,Thread Group For 100 Users 2-2,text,true,,12341,597,3,5,https://www.mit.edu/themes/mit/assets/js/CombinedSearch.68627c63c12e4144b6e6.js,55,0,0
1734340210947,49,MIT/q/clima?count=3-43,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,513,3,5,https://tlesearch.mit.edu/q/clima?count=3,0,0,0
1734340210958,50,MIT/q/climate%20change-79,204,No Content,Thread Group For 100 Users 2-2,text,true,,528,516,4,6,https://tlesearch.mit.edu/q/climate%20change,0,0,0
1734340211009,48,MIT/q/climate%20change-83,200,OK,Thread Group For 100 Users 2-2,text,true,,2977,636,4,6,https://tlesearch.mit.edu/q/climate%20change,48,0,0
1734340210996,61,MIT/search/-48,200,OK,Thread Group For 100 Users 2-3,text,true,,9493,723,4,6,https://www.mit.edu/search/?q=climate+change,61,0,0
1734340211057,42,MIT/q/climate%20c?count=3-51,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,519,4,6,https://tlesearch.mit.edu/q/climate%20c?count=3,0,0,0
1734340211100,43,MIT/q/climate%20chan?count=3-53,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,522,4,6,https://tlesearch.mit.edu/q/climate%20chan?count=3,0,0,0
1734340211143,43,MIT/q/climate%20chang?count=3-55,204,No Content,Thread Group For 100 Users 2-3,text,true,,527,523,4,6,https://tlesearch.mit.edu/q/climate%20chang?count=3,0,0,0
1734340211003,191,MIT/-1,200,OK,Thread Group For 100 Users 2-4,text,true,,12615,727,4,6,https://www.mit.edu/,191,0,142
1734340211186,47,MIT/q/climate%20chan?count=3-54,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,522,4,6,https://tlesearch.mit.edu/q/climate%20chan?count=3,0,0,0
1734340211195,52,MIT/themes/mit/assets/favicon/favicon.svg-12,200,OK,Thread Group For 100 Users 2-4,text,true,,904,611,4,6,https://www.mit.edu/themes/mit/assets/favicon/favicon.svg,52,0,0
1734340211233,44,MIT/q/climate%20ch?count=3-52,204,No Content,Thread Group For 100 Users 2-3,text,true,,528,520,4,6,https://tlesearch.mit.edu/q/climate%20ch?count=3,0,0,0
1734340211277,53,MIT/themes/mit/assets/js/modernizr.js-63,200,OK,Thread Group For 100 Users 2-3,text,true,,6147,578,4,6,https://www.mit.edu/themes/mit/assets/js/modernizr.js?rzw0g3,53,0,0
