timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734340241016,1717,Research/files/images/201807/MIT-Sole-Vibes_0.jpg-187,200,OK,Thread Group For 50 Users 1-6,bin,false,"The operation lasted too long: It took 1,717 milliseconds, but should not have lasted longer than 1,500 milliseconds.",171048,623,18,53,https://www.mit.edu/files/images/201807/MIT-Sole-Vibes_0.jpg,568,0,0
1734340242189,1004,Research/files/images/201806/7257183044_f524688650_b_0.jpg-213,200,OK,Thread Group For 50 Users 1-2,bin,true,,236732,632,18,54,https://www.mit.edu/files/images/201806/7257183044_f524688650_b_0.jpg,237,0,0
1734340243197,160,Research/files/images/201805/research-2_0.mp4-215,206,Partial Content,Thread Group For 50 Users 1-2,bin,true,,27132,622,18,54,https://www.mit.edu/files/images/201805/research-2_0.mp4,134,0,0
1734340242734,1038,Research/files/images/201807/MIT-Brain-Drug-Delivery-03.jpg-188,200,OK,Thread Group For 50 Users 1-6,bin,true,,167421,633,18,54,https://www.mit.edu/files/images/201807/MIT-Brain-Drug-Delivery-03.jpg,265,0,0
1734340243772,71,Research/themes/mit/assets/img/cursors/pause.svg-194,200,OK,Thread Group For 50 Users 1-6,text,true,,762,650,18,54,https://www.mit.edu/themes/mit/assets/img/cursors/pause.svg,71,0,0
1734340243849,95,Research/themes/mit/assets/js/modernizr.js-192,200,OK,Thread Group For 50 Users 1-6,text,true,,6147,563,19,55,https://www.mit.edu/themes/mit/assets/js/modernizr.js?s4h9fq,95,0,0
1734340243944,80,Research/themes/mit/assets/img/cursors/plus.svg-195,200,OK,Thread Group For 50 Users 1-6,text,true,,750,649,19,56,https://www.mit.edu/themes/mit/assets/img/cursors/plus.svg,80,0,0
1734340243357,1772,Research/files/images/201806/12_preview.jpeg-214,200,OK,Thread Group For 50 Users 1-2,bin,false,"The operation lasted too long: It took 1,772 milliseconds, but should not have lasted longer than 1,500 milliseconds.",209052,618,19,57,https://www.mit.edu/files/images/201806/12_preview.jpeg,115,0,0
1734340239934,5591,Research/files/images/201806/7257183044_f524688650_b_0.jpg-213,200,OK,Thread Group For 50 Users 1-1,bin,false,"The operation lasted too long: It took 5,591 milliseconds, but should not have lasted longer than 1,500 milliseconds.",236732,632,19,57,https://www.mit.edu/files/images/201806/7257183044_f524688650_b_0.jpg,884,0,0
1734340245129,800,Research/files/images/201806/02_preview.jpeg-217,200,OK,Thread Group For 50 Users 1-2,bin,true,,189890,618,20,58,https://www.mit.edu/files/images/201806/02_preview.jpeg,234,0,0
1734340244024,2381,Research/themes/mit/assets/js/main.js-193,200,OK,Thread Group For 50 Users 1-6,text,false,"The operation lasted too long: It took 2,381 milliseconds, but should not have lasted longer than 1,500 milliseconds.",374645,558,20,59,https://www.mit.edu/themes/mit/assets/js/main.js?s4h9fq,137,0,0
1734340245526,893,Research/files/images/201805/research-2_0.mp4-215,206,Partial Content,Thread Group For 50 Users 1-1,bin,true,,27132,622,20,59,https://www.mit.edu/files/images/201805/research-2_0.mp4,537,0,0
1734340246405,81,Research/themes/mit/assets/js/PauseVideo.44487d0c747ba929687f.js-204,200,OK,Thread Group For 50 Users 1-6,text,true,,1535,578,20,59,https://www.mit.edu/themes/mit/assets/js/PauseVideo.44487d0c747ba929687f.js,81,0,0
1734340246486,250,Research/themes/mit/assets/js/lazysizes-unveilhooks.3bbadeef1592cbebc3d2.js-207,200,OK,Thread Group For 50 Users 1-6,text,true,,8492,589,20,59,https://www.mit.edu/themes/mit/assets/js/lazysizes-unveilhooks.3bbadeef1592cbebc3d2.js,250,0,0
